2025-01-03 15:14:59,651 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:14:59,652 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:14:59,721 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:15:00,644 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:15:00,645 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:15:00,720 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:15:00,722 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:15:00,722 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:15:00,792 INFO    MainThread:793834 [wandb_init.py:_resume_backend():448] resuming backend
2025-01-03 15:15:02,988 INFO    MainThread:793834 [jupyter.py:_save_ipynb():398] looking for notebook: analysis/figure1_kang_zero_shot.ipynb
2025-01-03 15:15:02,989 INFO    MainThread:793834 [wandb_init.py:_pause_backend():443] pausing backend
2025-01-03 15:22:45,574 WARNING MsgRouterThr:793834 [router.py:message_loop():77] message_loop has been closed
